"","masterId","gameId.x","playId.x","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","week_num","fieldPlay","playId.y","gameId.y","playDescription","prePenaltyPlayResult","down","yardsToGo","absoluteYardlineNumber"
"1010","2022091200-2883",2022091200,2883,40347,"Mike Purcell",6,2022-09-12 22:22:38,98,"DEN","left",87.92,28.42,0.49,0.7,0.04,92.33,164.89,"run",1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1011","2022091200-2883",2022091200,2883,40347,"Mike Purcell",7,2022-09-12 22:22:38.099999,98,"DEN","left",87.91,28.38,0.4,1.14,0.04,93.63,193.47,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1012","2022091200-2883",2022091200,2883,40347,"Mike Purcell",8,2022-09-12 22:22:38.2,98,"DEN","left",87.89,28.36,0.3,1.63,0.03,95.17,236.8,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1013","2022091200-2883",2022091200,2883,40347,"Mike Purcell",9,2022-09-12 22:22:38.299999,98,"DEN","left",87.86,28.36,0.43,2.25,0.03,93.32,289.05,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1014","2022091200-2883",2022091200,2883,40347,"Mike Purcell",10,2022-09-12 22:22:38.4,98,"DEN","left",87.8,28.4,0.91,3.49,0.07,90.15,308.05,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1015","2022091200-2883",2022091200,2883,40347,"Mike Purcell",11,2022-09-12 22:22:38.5,98,"DEN","left",87.72,28.48,1.4,3.98,0.11,85.22,314.72,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1016","2022091200-2883",2022091200,2883,40347,"Mike Purcell",12,2022-09-12 22:22:38.599999,98,"DEN","left",87.6,28.59,1.86,4.33,0.16,79.29,318.83,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1017","2022091200-2883",2022091200,2883,40347,"Mike Purcell",13,2022-09-12 22:22:38.7,98,"DEN","left",87.47,28.76,2.34,4.16,0.21,73.89,322.28,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1018","2022091200-2883",2022091200,2883,40347,"Mike Purcell",14,2022-09-12 22:22:38.799999,98,"DEN","left",87.32,28.96,2.79,3.76,0.26,69.16,324.41,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1019","2022091200-2883",2022091200,2883,40347,"Mike Purcell",15,2022-09-12 22:22:38.9,98,"DEN","left",87.15,29.21,3.22,3.54,0.29,62.47,326.05,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1020","2022091200-2883",2022091200,2883,40347,"Mike Purcell",16,2022-09-12 22:22:39,98,"DEN","left",86.96,29.49,3.59,3.15,0.34,53.86,326.56,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1021","2022091200-2883",2022091200,2883,40347,"Mike Purcell",17,2022-09-12 22:22:39.099999,98,"DEN","left",86.76,29.8,3.89,2.53,0.37,44.77,326.82,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1022","2022091200-2883",2022091200,2883,40347,"Mike Purcell",18,2022-09-12 22:22:39.2,98,"DEN","left",86.54,30.14,4.19,2.19,0.4,31.51,326.8,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1023","2022091200-2883",2022091200,2883,40347,"Mike Purcell",19,2022-09-12 22:22:39.299999,98,"DEN","left",86.3,30.5,4.48,2.01,0.43,14.02,326.66,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1024","2022091200-2883",2022091200,2883,40347,"Mike Purcell",20,2022-09-12 22:22:39.4,98,"DEN","left",86.04,30.89,4.76,1.95,0.46,357.07,326.44,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1025","2022091200-2883",2022091200,2883,40347,"Mike Purcell",21,2022-09-12 22:22:39.5,98,"DEN","left",85.77,31.29,4.99,1.83,0.49,342.19,325.04,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1026","2022091200-2883",2022091200,2883,40347,"Mike Purcell",22,2022-09-12 22:22:39.599999,98,"DEN","left",85.47,31.71,5.21,1.7,0.51,329.26,324.07,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1027","2022091200-2883",2022091200,2883,40347,"Mike Purcell",23,2022-09-12 22:22:39.7,98,"DEN","left",85.15,32.13,5.4,1.71,0.53,317.25,322.27,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1028","2022091200-2883",2022091200,2883,40347,"Mike Purcell",24,2022-09-12 22:22:39.799999,98,"DEN","left",84.81,32.56,5.52,1.62,0.55,311.7,320.69,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1029","2022091200-2883",2022091200,2883,40347,"Mike Purcell",25,2022-09-12 22:22:39.9,98,"DEN","left",84.46,32.98,5.63,1.68,0.56,308.2,318.78,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1030","2022091200-2883",2022091200,2883,40347,"Mike Purcell",26,2022-09-12 22:22:40,98,"DEN","left",84.08,33.4,5.67,1.5,0.57,304.83,317.18,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1031","2022091200-2883",2022091200,2883,40347,"Mike Purcell",27,2022-09-12 22:22:40.099999,98,"DEN","left",83.69,33.82,5.78,1.52,0.57,303.38,315.34,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1032","2022091200-2883",2022091200,2883,40347,"Mike Purcell",28,2022-09-12 22:22:40.2,98,"DEN","left",83.27,34.23,5.92,1.58,0.58,298.35,313.54,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1033","2022091200-2883",2022091200,2883,40347,"Mike Purcell",29,2022-09-12 22:22:40.299999,98,"DEN","left",82.84,34.63,5.91,1.44,0.59,294.63,311.88,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1034","2022091200-2883",2022091200,2883,40347,"Mike Purcell",30,2022-09-12 22:22:40.4,98,"DEN","left",82.39,35.02,5.93,1.41,0.59,294.63,310.24,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1035","2022091200-2883",2022091200,2883,40347,"Mike Purcell",31,2022-09-12 22:22:40.5,98,"DEN","left",81.93,35.39,5.93,1.42,0.59,296.1,308.61,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1036","2022091200-2883",2022091200,2883,40347,"Mike Purcell",32,2022-09-12 22:22:40.599999,98,"DEN","left",81.45,35.76,5.97,1.43,0.6,298.41,306.85,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1037","2022091200-2883",2022091200,2883,40347,"Mike Purcell",33,2022-09-12 22:22:40.7,98,"DEN","left",80.98,36.11,5.89,1.39,0.59,298.41,305.74,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1038","2022091200-2883",2022091200,2883,40347,"Mike Purcell",34,2022-09-12 22:22:40.799999,98,"DEN","left",80.49,36.45,5.86,1.26,0.59,297.66,304.93,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1039","2022091200-2883",2022091200,2883,40347,"Mike Purcell",35,2022-09-12 22:22:40.9,98,"DEN","left",80.01,36.78,5.8,1.22,0.59,297.66,304.2,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1040","2022091200-2883",2022091200,2883,40347,"Mike Purcell",36,2022-09-12 22:22:41,98,"DEN","left",79.53,37.09,5.73,1.32,0.58,297.66,303.05,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1041","2022091200-2883",2022091200,2883,40347,"Mike Purcell",37,2022-09-12 22:22:41.099999,98,"DEN","left",79.05,37.4,5.62,1.37,0.57,300.06,302.13,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1042","2022091200-2883",2022091200,2883,40347,"Mike Purcell",38,2022-09-12 22:22:41.2,98,"DEN","left",78.57,37.69,5.51,1.4,0.56,302.1,301.8,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1043","2022091200-2883",2022091200,2883,40347,"Mike Purcell",39,2022-09-12 22:22:41.299999,98,"DEN","left",78.11,37.98,5.41,1.44,0.55,304.04,301.56,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1044","2022091200-2883",2022091200,2883,40347,"Mike Purcell",40,2022-09-12 22:22:41.4,98,"DEN","left",77.65,38.25,5.24,1.67,0.53,305.91,301.15,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1045","2022091200-2883",2022091200,2883,40347,"Mike Purcell",41,2022-09-12 22:22:41.5,98,"DEN","left",77.21,38.52,5.05,1.8,0.51,308.19,301.11,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1046","2022091200-2883",2022091200,2883,40347,"Mike Purcell",42,2022-09-12 22:22:41.599999,98,"DEN","left",76.79,38.77,4.89,1.83,0.5,308.82,301.08,"first_contact",1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1047","2022091200-2883",2022091200,2883,40347,"Mike Purcell",43,2022-09-12 22:22:41.7,98,"DEN","left",76.37,39.02,4.72,1.87,0.48,309.54,300.38,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1048","2022091200-2883",2022091200,2883,40347,"Mike Purcell",44,2022-09-12 22:22:41.799999,98,"DEN","left",75.97,39.25,4.55,1.84,0.46,309.54,299.93,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1049","2022091200-2883",2022091200,2883,40347,"Mike Purcell",45,2022-09-12 22:22:41.9,98,"DEN","left",75.59,39.47,4.34,1.94,0.44,310.2,300.11,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1050","2022091200-2883",2022091200,2883,40347,"Mike Purcell",46,2022-09-12 22:22:42,98,"DEN","left",75.22,39.68,4.13,2.03,0.42,311.31,299.83,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1051","2022091200-2883",2022091200,2883,40347,"Mike Purcell",47,2022-09-12 22:22:42.099999,98,"DEN","left",74.87,39.88,3.93,2.02,0.4,312.8,300.11,"tackle",1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1052","2022091200-2883",2022091200,2883,40347,"Mike Purcell",48,2022-09-12 22:22:42.2,98,"DEN","left",74.54,40.07,3.67,2.22,0.38,314.31,299.99,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1053","2022091200-2883",2022091200,2883,40347,"Mike Purcell",49,2022-09-12 22:22:42.299999,98,"DEN","left",74.24,40.25,3.42,2.29,0.35,315.92,299.77,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1054","2022091200-2883",2022091200,2883,40347,"Mike Purcell",50,2022-09-12 22:22:42.4,98,"DEN","left",73.95,40.41,3.22,2.17,0.33,315.92,300.03,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1055","2022091200-2883",2022091200,2883,40347,"Mike Purcell",51,2022-09-12 22:22:42.5,98,"DEN","left",73.68,40.57,3.03,2.02,0.31,314.78,299.98,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1056","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",1,2022-09-12 22:22:37.5,66,"SEA","left",90.86,30.19,2.19,0.54,0.23,27.6,126.4,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1057","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",2,2022-09-12 22:22:37.599999,66,"SEA","left",91.05,30.05,2.2,0.64,0.23,35.37,125.62,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1058","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",3,2022-09-12 22:22:37.7,66,"SEA","left",91.23,29.92,2.18,0.77,0.23,41.19,125.34,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1059","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",4,2022-09-12 22:22:37.799999,66,"SEA","left",91.43,29.79,2.19,0.8,0.23,51.14,123.79,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1060","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",5,2022-09-12 22:22:37.9,66,"SEA","left",91.62,29.67,2.17,0.85,0.23,64.05,122.73,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1061","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",6,2022-09-12 22:22:38,66,"SEA","left",91.79,29.56,2.05,1.04,0.21,77.7,122.21,"run",1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1062","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",7,2022-09-12 22:22:38.099999,66,"SEA","left",91.95,29.46,1.89,1.31,0.19,97.66,122.2,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1063","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",8,2022-09-12 22:22:38.2,66,"SEA","left",92.1,29.36,1.74,1.46,0.18,118.81,122.3,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1064","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",9,2022-09-12 22:22:38.299999,66,"SEA","left",92.23,29.27,1.5,1.81,0.15,156.37,124.19,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1065","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",10,2022-09-12 22:22:38.4,66,"SEA","left",92.34,29.19,1.28,2.04,0.14,176.2,127.06,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1066","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",11,2022-09-12 22:22:38.5,66,"SEA","left",92.42,29.12,1.03,2.24,0.11,191.27,130.78,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1067","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",12,2022-09-12 22:22:38.599999,66,"SEA","left",92.49,29.05,0.84,2.11,0.09,199.53,139.79,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1068","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",13,2022-09-12 22:22:38.7,66,"SEA","left",92.53,28.98,0.68,2.05,0.08,206.28,155.23,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1069","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",14,2022-09-12 22:22:38.799999,66,"SEA","left",92.54,28.92,0.61,1.89,0.07,216.02,175.25,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1070","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",15,2022-09-12 22:22:38.9,66,"SEA","left",92.54,28.85,0.65,1.5,0.07,221.12,190.77,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1071","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",16,2022-09-12 22:22:39,66,"SEA","left",92.52,28.77,0.74,1.04,0.08,228.97,198.38,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1072","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",17,2022-09-12 22:22:39.099999,66,"SEA","left",92.48,28.7,0.79,0.78,0.08,235.3,206.93,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1073","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",18,2022-09-12 22:22:39.2,66,"SEA","left",92.43,28.62,0.91,0.68,0.1,243.02,213.63,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1074","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",19,2022-09-12 22:22:39.299999,66,"SEA","left",92.37,28.55,0.93,0.49,0.09,247.81,218.13,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1075","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",20,2022-09-12 22:22:39.4,66,"SEA","left",92.31,28.48,0.95,0.48,0.1,252.2,224.4,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1076","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",21,2022-09-12 22:22:39.5,66,"SEA","left",92.23,28.42,0.96,0.66,0.1,257.72,231.37,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1077","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",22,2022-09-12 22:22:39.599999,66,"SEA","left",92.14,28.38,1,0.8,0.1,264.71,241.04,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1078","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",23,2022-09-12 22:22:39.7,66,"SEA","left",92.04,28.33,1.07,0.76,0.11,268.82,246.93,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1079","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",24,2022-09-12 22:22:39.799999,66,"SEA","left",91.92,28.3,1.13,0.78,0.12,271.43,254.81,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1080","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",25,2022-09-12 22:22:39.9,66,"SEA","left",91.8,28.27,1.19,0.64,0.12,273.71,258.32,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1081","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",26,2022-09-12 22:22:40,66,"SEA","left",91.68,28.25,1.22,0.49,0.13,275.52,260.6,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1082","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",27,2022-09-12 22:22:40.099999,66,"SEA","left",91.54,28.23,1.29,0.39,0.14,277.55,262.94,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1083","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",28,2022-09-12 22:22:40.2,66,"SEA","left",91.41,28.22,1.32,0.35,0.14,279.22,265.41,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1084","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",29,2022-09-12 22:22:40.299999,66,"SEA","left",91.27,28.21,1.34,0.3,0.14,282.38,265.79,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1085","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",30,2022-09-12 22:22:40.4,66,"SEA","left",91.13,28.2,1.35,0.35,0.14,285.2,267.04,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1086","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",31,2022-09-12 22:22:40.5,66,"SEA","left",90.98,28.2,1.4,0.36,0.15,287.96,270.21,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1087","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",32,2022-09-12 22:22:40.599999,66,"SEA","left",90.84,28.21,1.4,0.46,0.14,291.3,273.14,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1088","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",33,2022-09-12 22:22:40.7,66,"SEA","left",90.69,28.22,1.45,0.34,0.15,295.08,273.52,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1089","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",34,2022-09-12 22:22:40.799999,66,"SEA","left",90.53,28.23,1.52,0.28,0.16,298.43,274.83,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
"1090","2022091200-2883",2022091200,2883,41310,"Gabe Jackson",35,2022-09-12 22:22:40.9,66,"SEA","left",90.38,28.26,1.54,0.47,0.16,301.86,279.43,NA,1,"No",2883,2022091200,"(:40) (Shotgun) G.Smith scrambles right end to SEA 39 for 14 yards (A.Singleton).",14,2,16,85
